AccessionVersion,Size,TaxPhylum,numBGCs
NZ_CP010399.1,47274,Proteobacteria,0
NZ_CP010400.1,9327,Proteobacteria,0
NZ_CP010403.1,28895,Firmicutes,0
NZ_CP010404.1,2473,Firmicutes,0
NZ_CP010408.1,286635,Actinobacteria,1
NZ_CP010410.1,508653,Proteobacteria,0
NZ_CP010414.1,4891,Actinobacteria,0
NZ_CP010416.1,10435,Proteobacteria,0
NZ_CP010417.1,13852,Proteobacteria,0
NZ_CP010418.1,62783,Proteobacteria,0
NZ_CP010419.1,69317,Proteobacteria,0
NZ_CP010420.1,132372,Proteobacteria,1
NZ_CP010421.1,311724,Proteobacteria,1
NZ_CP010428.1,3045,Proteobacteria,0
NZ_CP010447.1,10408,Proteobacteria,0
NZ_CP010448.1,101277,Proteobacteria,0
NZ_CP010452.1,21775,Actinobacteria,0
NZ_CP010454.1,2638,Actinobacteria,0
NZ_CP010527.1,15174,Firmicutes,0
NZ_CP010530.1,405316,Euryarchaeota,0
NZ_CP010531.1,133853,Euryarchaeota,0
NZ_CP010532.1,116496,Euryarchaeota,0
NZ_CP010533.1,104322,Euryarchaeota,0
NZ_CP010534.1,41915,Euryarchaeota,0
NZ_CP010578.1,232994,Firmicutes,0
NZ_CP010579.1,92619,Firmicutes,0
NZ_CP010580.1,76979,Firmicutes,0
NZ_CP010581.1,68444,Firmicutes,0
NZ_CP010582.1,51723,Firmicutes,0
NZ_CP010583.1,4845,Firmicutes,0
NZ_CP010587.1,76260,Firmicutes,0
NZ_CP010780.1,112157,Proteobacteria,0
NZ_CP010782.1,8731,Proteobacteria,0
NZ_CP010801.1,190542,Proteobacteria,0
NZ_CP010814.1,181682,Firmicutes,0
NZ_CP010815.1,94803,Firmicutes,0
NZ_CP010819.1,8883,Firmicutes,0
NZ_CP010823.1,14448,Deinococcus-Thermus,0
NZ_CP010824.1,16597,Deinococcus-Thermus,0
NZ_CP010825.1,69906,Deinococcus-Thermus,0
NZ_CP010826.1,78727,Deinococcus-Thermus,0
NZ_CP010830.1,215551,Proteobacteria,0
NZ_CP010831.1,83905,Proteobacteria,0
NZ_CP010832.1,8405,Proteobacteria,0
NZ_CP010837.1,36853,Proteobacteria,0
NZ_CP010853.1,181663,Firmicutes,0
NZ_CP010854.1,95135,Firmicutes,0
NZ_CP010870.1,184737,Proteobacteria,0
NZ_CP010871.1,157294,Proteobacteria,0
NZ_CP010872.1,156079,Proteobacteria,0
NZ_CP010877.1,1506,Proteobacteria,0
NZ_CP010878.1,4088,Proteobacteria,0
NZ_CP010879.1,5167,Proteobacteria,0
NZ_CP010880.1,30855,Proteobacteria,0
NZ_CP010881.1,116803,Proteobacteria,0
NZ_CP010882.1,122966,Proteobacteria,0
NZ_CP010885.1,92495,Proteobacteria,0
NZ_CP010886.1,83481,Proteobacteria,0
NZ_CP010887.1,7642,Proteobacteria,0
NZ_CP010891.1,27273,Firmicutes,0
NZ_CP010893.1,36379,Proteobacteria,0
NZ_CP010894.1,21121,Proteobacteria,0
NZ_CP010898.2,100282,Proteobacteria,0
NZ_CP010903.1,66409,Proteobacteria,0
NZ_CP010908.1,14562,Proteobacteria,0
NZ_CP010909.1,6287,Proteobacteria,0
NZ_CP010910.1,17880,Proteobacteria,0
NZ_CP010911.1,7593,Proteobacteria,0
NZ_CP010948.1,2838,Proteobacteria,0
NZ_CP010949.1,5958,Proteobacteria,0
NZ_CP010950.1,7770,Proteobacteria,0
NZ_CP010955.1,27036,Proteobacteria,0
NZ_CP010956.1,227503,Proteobacteria,1
NZ_CP010957.1,322226,Proteobacteria,2
NZ_CP010958.1,44342,Proteobacteria,0
NZ_CP010959.1,20552,Proteobacteria,0
NZ_CP010960.1,19339,Proteobacteria,0
NZ_CP010970.1,20840,Proteobacteria,0
NZ_CP010971.1,83219,Proteobacteria,0
NZ_CP010972.1,34583,Proteobacteria,0
NZ_CP010977.1,17061,Firmicutes,0
NZ_CP010990.1,297301,Actinobacteria,2
NZ_CP010991.1,121382,Actinobacteria,1
NZ_CP011006.1,3716,Actinobacteria,0
NZ_CP011009.1,176219,Firmicutes,0
NZ_CP011014.1,108311,Firmicutes,0
NZ_CP011016.1,29115,Proteobacteria,0
NZ_CP011017.1,44826,Proteobacteria,0
NZ_CP011019.1,207265,Proteobacteria,0
NZ_CP011023.1,91229,Firmicutes,0
NZ_CP011038.1,73731,Proteobacteria,0
NZ_CP011044.1,47690,Actinobacteria,0
NZ_CP011045.1,49401,Actinobacteria,0
NZ_CP011046.1,103451,Actinobacteria,1
NZ_CP011048.1,93905,Proteobacteria,1
NZ_CP011049.1,4938,Proteobacteria,0
NZ_CP011050.1,53457,Proteobacteria,0
NZ_CP011053.1,313995,Proteobacteria,0
NZ_CP011054.1,205117,Proteobacteria,0
NZ_CP011062.1,255368,Proteobacteria,0
NZ_CP011063.1,98436,Proteobacteria,0
NZ_CP011064.1,94712,Proteobacteria,0
NZ_CP011065.1,82288,Proteobacteria,0
NZ_CP011066.1,3373,Proteobacteria,0
NZ_CP011067.1,2640,Proteobacteria,0
NZ_CP011106.1,143694,Proteobacteria,0
NZ_CP011111.1,16587,Proteobacteria,0
NZ_CP011119.1,101782,Proteobacteria,0
NZ_CP011121.1,165374,Proteobacteria,0
NZ_CP011122.1,116245,Proteobacteria,0
NZ_CP011123.1,25290,Proteobacteria,0
NZ_CP011128.1,5939,Chloroflexi,0
NZ_CP011133.1,290993,Proteobacteria,0
NZ_CP011135.1,70533,Proteobacteria,0
NZ_CP011136.1,97864,Proteobacteria,0
NZ_CP011137.1,6989,Proteobacteria,0
NZ_CP011138.1,5631,Proteobacteria,0
NZ_CP011139.1,5164,Proteobacteria,0
NZ_CP011140.1,4075,Proteobacteria,0
NZ_CP011141.1,2089,Proteobacteria,0
NZ_CP011142.1,1783,Proteobacteria,0
NZ_CP011143.1,1552,Proteobacteria,0
NZ_CP011146.1,259749,Firmicutes,0
NZ_CP011152.1,591110,Firmicutes,4
NZ_CP011154.1,591112,Firmicutes,4
NZ_CP011156.1,435420,Firmicutes,1
NZ_CP011157.1,141238,Firmicutes,1
NZ_CP011159.1,40581,Proteobacteria,0
NZ_CP011161.1,43013,Proteobacteria,0
NZ_CP011162.1,37980,Proteobacteria,0
NZ_CP011164.1,37089,Proteobacteria,0
NZ_CP011165.1,32021,Proteobacteria,0
NZ_CP011166.1,46049,Proteobacteria,0
NZ_CP011248.1,544752,Proteobacteria,0
NZ_CP011249.1,194264,Proteobacteria,1
NZ_CP011274.1,97874,Planctomycetes,0
NZ_CP011275.1,86054,Planctomycetes,0
NZ_CP011276.1,81115,Planctomycetes,0
NZ_CP011277.1,12514,Planctomycetes,0
NZ_CP011282.1,152440,Firmicutes,1
NZ_CP011283.1,58197,Firmicutes,0
NZ_CP011284.1,37865,Firmicutes,0
NZ_CP011285.1,13141,Firmicutes,1
NZ_CP011287.1,69433,Proteobacteria,0
NZ_CP011290.1,32098,Proteobacteria,0
NZ_CP011291.1,58005,Proteobacteria,0
NZ_CP011293.1,32098,Proteobacteria,0
NZ_CP011294.1,57955,Proteobacteria,0
NZ_CP011296.1,240129,Actinobacteria,0
NZ_CP011297.1,261537,Actinobacteria,0
NZ_CP011298.1,29464,Actinobacteria,0
NZ_CP011332.1,75079,Proteobacteria,0
NZ_CP011333.1,16948,Proteobacteria,0
NZ_CP011334.1,2954,Proteobacteria,0
NZ_CP011335.1,7893,Proteobacteria,0
NZ_CP011336.1,18052,Proteobacteria,0
NZ_CP011337.1,17818,Proteobacteria,0
NZ_CP011338.1,14400,Proteobacteria,0
NZ_CP011350.1,761374,Firmicutes,2
NZ_CP011351.1,80704,Firmicutes,0
NZ_CP011352.1,46634,Firmicutes,0
NZ_CP011353.1,17063,Firmicutes,0
NZ_CP011354.1,8511,Firmicutes,0
NZ_CP011355.1,14894,Firmicutes,0
NZ_CP011356.1,7129,Firmicutes,0
NZ_CP011357.1,90519,Firmicutes,0
NZ_CP011358.1,82300,Firmicutes,0
NZ_CP011362.1,52672,Firmicutes,0
NZ_CP011363.1,25530,Firmicutes,0
NZ_CP011370.1,159187,Proteobacteria,0
NZ_CP011375.1,50307,Proteobacteria,0
NZ_CP011383.1,107561,Cyanobacteria,0
NZ_CP011384.1,23766,Cyanobacteria,0
NZ_CP011385.1,5532,Cyanobacteria,0
NZ_CP011395.1,59336,Proteobacteria,0
NZ_CP011399.1,68224,Firmicutes,0
NZ_CP011404.1,176951,Firmicutes,0
NZ_CP011405.1,49848,Firmicutes,0
NZ_CP011408.1,51383,Proteobacteria,0
NZ_CP011413.1,33340,Proteobacteria,0
NZ_CP011417.1,293826,Proteobacteria,0
NZ_CP011418.1,47606,Proteobacteria,0
NZ_CP011429.1,156323,Proteobacteria,0
NZ_CP011430.1,88949,Proteobacteria,0
NZ_CP011431.1,42199,Proteobacteria,0
NZ_CP011432.1,5093,Proteobacteria,0
NZ_CP011433.1,4800,Proteobacteria,0
NZ_CP011434.1,4248,Proteobacteria,0
NZ_CP011435.1,2677,Proteobacteria,0
NZ_CP011450.1,374401,Proteobacteria,0
NZ_CP011453.2,88815,Proteobacteria,0
NZ_CP011457.1,76597,Cyanobacteria,1
NZ_CP011478.1,12685,Proteobacteria,0
NZ_CP011480.1,154071,Proteobacteria,0
NZ_CP011481.1,123420,Proteobacteria,0
NZ_CP011493.1,140232,Proteobacteria,1
NZ_CP011496.1,67545,Proteobacteria,0
NZ_CP011506.1,113484,Proteobacteria,0
NZ_CP011513.1,213282,Firmicutes,1
NZ_CP011515.1,262673,Proteobacteria,1
NZ_CP011517.1,21692,Proteobacteria,0
NZ_CP011518.2,633357,Proteobacteria,0
NZ_CP011519.2,126976,Proteobacteria,0
NZ_CP011520.2,75108,Proteobacteria,0
NZ_CP011521.2,34979,Proteobacteria,0
NZ_CP011523.1,99537,Actinobacteria,0
NZ_CP011527.1,27490,Firmicutes,1
NZ_CP011529.1,17905,Firmicutes,1
NZ_CP011537.1,32641,Firmicutes,0
NZ_CP011540.1,174066,Proteobacteria,0
NZ_CP011543.1,39867,Actinobacteria,0
NZ_CP011544.1,42805,Actinobacteria,0
NZ_CP011565.1,124256,Euryarchaeota,0
NZ_CP011569.1,3223,Proteobacteria,0
NZ_CP011570.1,33610,Proteobacteria,0
NZ_CP011571.1,90452,Proteobacteria,0
NZ_CP011573.1,13981,Proteobacteria,0
NZ_CP011575.1,43621,Proteobacteria,0
NZ_CP011576.1,49832,Proteobacteria,0
NZ_CP011577.1,130719,Proteobacteria,0
NZ_CP011579.1,33610,Proteobacteria,0
NZ_CP011580.1,90452,Proteobacteria,0
NZ_CP011582.1,43433,Proteobacteria,0
NZ_CP011583.1,85187,Proteobacteria,0
NZ_CP011585.1,1919,Proteobacteria,0
NZ_CP011586.1,10403,Proteobacteria,0
NZ_CP011587.1,51321,Proteobacteria,0
NZ_CP011588.1,58427,Proteobacteria,0
NZ_CP011589.1,59138,Proteobacteria,0
NZ_CP011590.1,96842,Proteobacteria,0
NZ_CP011592.1,5410,Proteobacteria,0
NZ_CP011593.1,68910,Proteobacteria,0
NZ_CP011594.1,111395,Proteobacteria,0
NZ_CP011595.1,113105,Proteobacteria,0
NZ_CP011596.1,113992,Proteobacteria,0
NZ_CP011598.1,43621,Proteobacteria,0
NZ_CP011599.1,82986,Proteobacteria,0
NZ_CP011600.1,215092,Proteobacteria,0
NZ_CP011601.1,295619,Proteobacteria,0
NZ_CP011603.1,1916,Proteobacteria,0
NZ_CP011604.1,3223,Proteobacteria,0
NZ_CP011605.1,3820,Proteobacteria,0
NZ_CP011606.1,4310,Proteobacteria,0
NZ_CP011607.1,4938,Proteobacteria,0
NZ_CP011608.1,44846,Proteobacteria,0
NZ_CP011609.1,70610,Proteobacteria,0
NZ_CP011610.1,135117,Proteobacteria,0
NZ_CP011611.1,243709,Proteobacteria,0
NZ_CP011613.1,5410,Proteobacteria,0
NZ_CP011614.1,92095,Proteobacteria,0
NZ_CP011615.1,113105,Proteobacteria,0
NZ_CP011616.1,117623,Proteobacteria,0
NZ_CP011617.1,115319,Proteobacteria,0
NZ_CP011619.1,3741,Proteobacteria,0
NZ_CP011620.1,39554,Proteobacteria,0
NZ_CP011621.1,77808,Proteobacteria,0
NZ_CP011622.1,176497,Proteobacteria,0
NZ_CP011623.1,250396,Proteobacteria,0
NZ_CP011637.1,3223,Proteobacteria,0
NZ_CP011638.1,6393,Proteobacteria,0
NZ_CP011639.1,69158,Proteobacteria,0
NZ_CP011640.1,73100,Proteobacteria,0
NZ_CP011641.1,199444,Proteobacteria,0
NZ_CP011643.1,2927,Proteobacteria,0
NZ_CP011644.1,40939,Proteobacteria,0
NZ_CP011645.1,77801,Proteobacteria,0
NZ_CP011646.1,96702,Proteobacteria,0
NZ_CP011648.1,33610,Proteobacteria,0
NZ_CP011649.1,90452,Proteobacteria,0
NZ_CP011651.1,1916,Proteobacteria,0
NZ_CP011652.1,3223,Proteobacteria,0
NZ_CP011653.1,16257,Proteobacteria,0
NZ_CP011654.1,100873,Proteobacteria,0
NZ_CP011655.1,109688,Proteobacteria,0
NZ_CP011656.1,129196,Proteobacteria,0
NZ_CP011665.1,529571,Actinobacteria,4
NZ_CP011666.1,134791,Actinobacteria,0
NZ_CP011667.1,183653,Actinobacteria,1
NZ_CP011771.1,194680,Proteobacteria,0
NZ_CP011772.1,125076,Proteobacteria,0
NZ_CP011788.1,3465,Proteobacteria,0
NZ_CP011804.1,19902,Firmicutes,0
NZ_CP011808.2,386625,Proteobacteria,0
NZ_CP011809.2,104368,Proteobacteria,0
NZ_CP011829.1,229882,Firmicutes,1
NZ_CP011830.1,38512,Firmicutes,0
NZ_CP011831.1,10839,Firmicutes,1
NZ_CP011836.1,306103,Proteobacteria,1
NZ_CP011837.1,74783,Proteobacteria,0
NZ_CP011838.1,66259,Proteobacteria,0
NZ_CP011839.1,90103,Proteobacteria,0
NZ_CP011850.1,180124,Proteobacteria,0
NZ_CP011851.1,33516,Proteobacteria,0
NZ_CP011852.1,51573,Proteobacteria,0
NZ_CP011864.1,44645,Proteobacteria,0
NZ_CP011865.1,13716,Proteobacteria,0
NZ_CP011866.1,17562,Proteobacteria,0
NZ_CP011867.1,16554,Proteobacteria,0
NZ_CP011869.1,242173,Actinobacteria,1
NZ_CP011916.1,110961,Proteobacteria,0
NZ_CP011920.1,191945,Proteobacteria,0
NZ_CP011933.1,70055,Spirochaetes,0
NZ_CP011936.1,70055,Spirochaetes,0
NZ_CP011943.1,59372,Proteobacteria,0
NZ_CP011944.1,3372,Proteobacteria,0
NZ_CP011945.1,2096,Proteobacteria,0
NZ_CP011948.1,488062,Euryarchaeota,1
NZ_CP011949.1,335881,Euryarchaeota,1
NZ_CP011950.1,113655,Euryarchaeota,0
NZ_CP011951.1,35465,Euryarchaeota,0
NZ_CP011963.1,36574,Proteobacteria,0
NZ_CP011973.1,74423,Proteobacteria,0
NZ_CP011977.1,218836,Proteobacteria,0
NZ_CP011978.1,77775,Proteobacteria,0
NZ_CP011979.1,20222,Proteobacteria,1
NZ_CP011981.1,130552,Proteobacteria,0
NZ_CP011982.1,51662,Proteobacteria,0
NZ_CP011983.1,43380,Proteobacteria,0
NZ_CP011984.1,13838,Proteobacteria,0
NZ_CP011986.1,113639,Proteobacteria,0
NZ_CP011987.1,74026,Proteobacteria,0
NZ_CP011988.1,13841,Proteobacteria,0
NZ_CP012003.1,35521,Proteobacteria,0
NZ_CP012005.1,148955,Proteobacteria,0
NZ_CP012007.1,169023,Proteobacteria,0
NZ_CP012008.1,87569,Proteobacteria,0
NZ_CP012010.1,36094,Firmicutes,0
NZ_CP012014.1,2757,Firmicutes,0
NZ_CP012016.1,2903,Firmicutes,0
NZ_CP012017.1,2895,Firmicutes,0
NZ_CP012025.1,12514,Firmicutes,0
NZ_CP012039.1,109715,Proteobacteria,0
NZ_CP012100.1,509170,Firmicutes,1
NZ_CP012101.1,337579,Firmicutes,1
NZ_CP012102.1,92085,Firmicutes,1
NZ_CP012103.1,94695,Firmicutes,0
NZ_CP012104.1,42726,Firmicutes,0
NZ_CP012105.1,14336,Firmicutes,0
NZ_CP012106.1,4669,Firmicutes,0
NZ_CP012107.1,8287,Firmicutes,0
NZ_CP012108.1,7386,Firmicutes,0
NZ_CP012123.1,48556,Firmicutes,0
NZ_CP012124.1,12484,Firmicutes,0
NZ_CP012138.1,144188,Proteobacteria,0
NZ_CP012139.1,86407,Proteobacteria,0
NZ_CP012161.1,31560,Proteobacteria,0
NZ_CP012163.1,109753,Proteobacteria,0
NZ_CP012164.1,8452,Proteobacteria,0
NZ_CP012166.1,2725,Proteobacteria,0
NZ_CP012168.1,239973,Proteobacteria,0
NZ_CP012169.1,210894,Proteobacteria,0
NZ_CP012170.1,263138,Proteobacteria,0
NZ_CP012180.1,74432,Proteobacteria,0
NZ_CP012182.1,874997,Actinobacteria,7
NZ_CP012183.1,118633,Actinobacteria,1
NZ_CP012185.1,850061,Actinobacteria,6
NZ_CP012186.1,206535,Actinobacteria,1
NZ_CP012188.1,73307,Firmicutes,0
NZ_CP012189.1,47712,Firmicutes,0
NZ_CP012190.1,50420,Firmicutes,0
NZ_CP012191.1,31497,Firmicutes,0
NZ_CP012203.1,148934,Proteobacteria,0
NZ_CP012254.1,110093,Proteobacteria,0
NZ_CP012255.1,117795,Proteobacteria,1
NZ_CP012256.1,53383,Proteobacteria,0
NZ_CP012258.1,129777,Proteobacteria,1
NZ_CP012265.1,151491,Proteobacteria,1
NZ_CP012267.1,197338,Proteobacteria,1
NZ_CP012270.1,11689,Firmicutes,0
NZ_CP012271.1,17502,Firmicutes,0
NZ_CP012272.1,30044,Firmicutes,0
NZ_CP012273.1,34005,Firmicutes,0
NZ_CP012274.1,34283,Firmicutes,0
NZ_CP012276.1,56551,Firmicutes,0
NZ_CP012277.1,19671,Firmicutes,0
NZ_CP012278.1,61853,Firmicutes,0
NZ_CP012279.1,38024,Firmicutes,0
NZ_CP012280.1,25485,Firmicutes,0
NZ_CP012281.1,14075,Firmicutes,0
NZ_CP012282.1,39658,Firmicutes,0
NZ_CP012284.1,11687,Firmicutes,0
NZ_CP012285.1,30044,Firmicutes,0
NZ_CP012286.1,34005,Firmicutes,0
NZ_CP012287.1,33075,Firmicutes,0
NZ_CP012289.1,21309,Firmicutes,0
NZ_CP012290.1,55446,Firmicutes,0
NZ_CP012291.1,143870,Firmicutes,0
NZ_CP012292.1,39697,Firmicutes,0
NZ_CP012293.1,1830,Firmicutes,0
NZ_CP012295.1,7678,Firmicutes,0
NZ_CP012296.1,40553,Firmicutes,0
NZ_CP012348.1,86650,Proteobacteria,0
NZ_CP012356.1,53985,Actinobacteria,0
NZ_CP012367.1,163286,Firmicutes,2
NZ_CP012368.1,41490,Firmicutes,0
NZ_CP012383.1,89658,Actinobacteria,0
NZ_CP012397.1,116939,Proteobacteria,0
NZ_CP012399.1,849688,Proteobacteria,2
NZ_CP012412.2,4447,Actinobacteria,0
NZ_CP012414.1,39335,Proteobacteria,0
NZ_CP012415.1,29784,Proteobacteria,0
NZ_CP012416.1,82130,Proteobacteria,0
NZ_CP012417.1,31951,Proteobacteria,0
NZ_CP012421.1,18046,Proteobacteria,0
NZ_CP012422.1,22798,Proteobacteria,0
NZ_CP012427.1,126466,Proteobacteria,0
NZ_CP012428.1,54744,Proteobacteria,0
NZ_CP012429.1,46883,Proteobacteria,0
NZ_CP012431.1,44226,Firmicutes,0
NZ_CP012432.1,57543,Firmicutes,0
NZ_CP012434.1,13123,Firmicutes,1
NZ_CP012435.1,13136,Firmicutes,1
NZ_CP012437.1,196671,Firmicutes,1
NZ_CP012438.1,74986,Firmicutes,0
NZ_CP012439.1,81463,Firmicutes,0
NZ_CP012441.1,201621,Firmicutes,1
NZ_CP012442.1,71508,Firmicutes,0
NZ_CP012443.1,57676,Firmicutes,0
NZ_CP012444.1,33769,Firmicutes,0
NZ_CP012445.1,12140,Firmicutes,0
NZ_CP012446.1,13149,Firmicutes,1
NZ_CP012448.1,172088,Firmicutes,1
NZ_CP012449.1,56685,Firmicutes,0
NZ_CP012450.1,6777,Firmicutes,0
NZ_CP012451.1,39395,Firmicutes,0
NZ_CP012452.1,5250,Firmicutes,0
NZ_CP012453.1,9312,Firmicutes,0
NZ_CP012455.1,204986,Firmicutes,1
NZ_CP012456.1,54823,Firmicutes,0
NZ_CP012457.1,10028,Firmicutes,0
NZ_CP012458.1,40720,Firmicutes,0
NZ_CP012459.1,31916,Firmicutes,0
NZ_CP012461.1,200151,Firmicutes,1
NZ_CP012462.1,77567,Firmicutes,0
NZ_CP012463.1,54805,Firmicutes,0
NZ_CP012464.1,38586,Firmicutes,0
NZ_CP012466.1,105869,Firmicutes,0
NZ_CP012467.1,202319,Firmicutes,1
NZ_CP012468.1,84196,Firmicutes,0
NZ_CP012469.1,49239,Firmicutes,0
NZ_CP012470.1,3048,Firmicutes,0
NZ_CP012472.1,215120,Firmicutes,1
NZ_CP012473.1,78475,Firmicutes,0
NZ_CP012474.1,40433,Firmicutes,0
NZ_CP012476.1,31475,Firmicutes,0
NZ_CP012477.1,754192,Actinobacteria,0
NZ_CP012478.1,152177,Actinobacteria,0
NZ_CP012484.1,9032,Firmicutes,0
NZ_CP012485.1,11744,Firmicutes,0
NZ_CP012486.1,7703,Firmicutes,0
NZ_CP012491.1,95721,Proteobacteria,0
NZ_CP012492.1,34714,Proteobacteria,0
NZ_CP012493.1,52297,Proteobacteria,1
NZ_CP012498.1,213847,Proteobacteria,0
NZ_CP012499.1,223952,Proteobacteria,0
NZ_CP012500.1,225292,Proteobacteria,0
NZ_CP012501.1,242187,Proteobacteria,0
NZ_CP012509.1,57431,Proteobacteria,0
NZ_CP012510.1,51575,Proteobacteria,0
NZ_CP012511.1,181035,Proteobacteria,0
NZ_CP012512.1,33488,Proteobacteria,0
NZ_CP012520.1,181658,Firmicutes,0
NZ_CP012521.1,94752,Firmicutes,0
NZ_CP012530.1,23861,Proteobacteria,0
NZ_CP012531.1,11297,Proteobacteria,0
NZ_CP012532.1,9708,Proteobacteria,0
NZ_CP012534.1,40963,Proteobacteria,0
NZ_CP012535.1,14291,Proteobacteria,0
NZ_CP012536.1,13597,Proteobacteria,0
NZ_CP012537.1,9152,Proteobacteria,0
NZ_CP012538.1,6009,Proteobacteria,0
NZ_CP012539.1,5826,Proteobacteria,0
NZ_CP012540.1,5511,Proteobacteria,0
NZ_CP012556.1,216710,Proteobacteria,0
NZ_CP012557.1,52336,Proteobacteria,0
NZ_CP012558.1,3960,Proteobacteria,0
NZ_CP012562.1,6141,Proteobacteria,0
NZ_CP012563.1,36889,Proteobacteria,0
NZ_CP012564.1,88800,Proteobacteria,0
NZ_CP012565.1,112059,Proteobacteria,0
NZ_CP012566.1,127690,Proteobacteria,0
NZ_CP012567.1,196706,Proteobacteria,0
NZ_CP012569.1,83730,Proteobacteria,0
NZ_CP012570.1,111236,Proteobacteria,0
NZ_CP012571.1,126863,Proteobacteria,0
NZ_CP012572.1,163420,Proteobacteria,0
NZ_CP012574.1,39868,Actinobacteria,0
NZ_CP012575.1,145549,Actinobacteria,1
NZ_CP012592.1,5458,Proteobacteria,1
NZ_CP012594.1,55713,Firmicutes,0
NZ_CP012595.1,15957,Firmicutes,0
NZ_CP012596.1,23351,Firmicutes,1
NZ_CP012607.1,50765,Proteobacteria,0
NZ_CP012626.1,110808,Proteobacteria,1
NZ_CP012627.1,92766,Proteobacteria,0
NZ_CP012628.1,6647,Proteobacteria,0
NZ_CP012629.1,4072,Proteobacteria,0
NZ_CP012630.1,1551,Proteobacteria,0
NZ_CP012632.1,93074,Proteobacteria,1
NZ_CP012634.1,114221,Proteobacteria,0
NZ_CP012636.1,149683,Proteobacteria,1
NZ_CP012637.1,5167,Proteobacteria,0
NZ_CP012638.1,3904,Proteobacteria,0
NZ_CP012642.1,14623,Proteobacteria,0
NZ_CP012644.1,235438,Bacteroidetes,0
NZ_CP012645.1,12516,Bacteroidetes,0
NZ_CP012651.1,49656,Firmicutes,0
NZ_CP012652.1,46011,Firmicutes,0
NZ_CP012653.1,11851,Firmicutes,0
NZ_CP012654.1,3868,Firmicutes,0
NZ_CP012655.1,56046,Firmicutes,0
NZ_CP012656.1,8437,Firmicutes,0
NZ_CP012657.1,84759,Firmicutes,0
NZ_CP012658.1,5603,Firmicutes,0
NZ_CP012659.1,41853,Firmicutes,0
NZ_CP012660.1,29950,Firmicutes,0
NZ_CP012662.1,90059,Proteobacteria,0
NZ_CP012663.1,19278,Proteobacteria,0
NZ_CP012664.1,139976,Proteobacteria,0
NZ_CP012682.1,161461,Proteobacteria,0
NZ_CP012683.1,112639,Proteobacteria,0
NZ_CP012684.1,4512,Proteobacteria,0
NZ_CP012686.1,26346,Proteobacteria,0
NZ_CP012688.1,1999545,Proteobacteria,6
NZ_CP012698.1,135111,Actinobacteria,0
NZ_CP012699.1,93808,Actinobacteria,0
NZ_CP012701.1,196952,Proteobacteria,0
NZ_CP012702.1,58892,Proteobacteria,0
NZ_CP012703.1,34474,Proteobacteria,0
NZ_CP012704.1,30496,Proteobacteria,0
NZ_CP012705.1,19860,Proteobacteria,0
NZ_CP012707.1,24169,Proteobacteria,0
NZ_CP012708.1,15605,Proteobacteria,0
NZ_CP012709.1,24210,Proteobacteria,0
NZ_CP012710.1,16222,Proteobacteria,0
NZ_CP012711.1,49020,Proteobacteria,1
NZ_CP012732.1,25194,Proteobacteria,0
NZ_CP012733.1,41686,Proteobacteria,0
NZ_CP012734.1,63412,Proteobacteria,0
NZ_CP012736.1,24419,Proteobacteria,0
NZ_CP012741.1,70069,Proteobacteria,0
NZ_CP012742.1,4944,Firmicutes,0
NZ_CP012748.1,2555069,Proteobacteria,3
NZ_CP012751.1,6626,Actinobacteria,0
NZ_CP012754.1,273628,Proteobacteria,0
NZ_CP012755.1,6141,Proteobacteria,0
NZ_CP012757.1,42747,Firmicutes,0
NZ_CP012803.1,92739,Proteobacteria,0
NZ_CP012804.1,3306,Proteobacteria,0
NZ_CP012834.1,53952,Proteobacteria,0
NZ_CP012835.1,62884,Proteobacteria,0
NZ_CP012838.1,5197,Proteobacteria,0
NZ_CP012840.1,7737,Proteobacteria,0
NZ_CP012842.1,7737,Proteobacteria,0
NZ_CP012874.1,45949,Firmicutes,0
NZ_CP012875.1,24074,Firmicutes,0
NZ_CP012876.1,22930,Firmicutes,0
NZ_CP012877.1,9484,Firmicutes,0
NZ_CP012878.1,5472,Firmicutes,0
NZ_CP012880.1,2861,Firmicutes,0
NZ_CP012884.1,194742,Proteobacteria,0
NZ_CP012886.2,437571,Actinobacteria,0
NZ_CP012887.2,25131,Actinobacteria,0
NZ_CP012888.2,14512,Actinobacteria,0
NZ_CP012906.1,6835,Proteobacteria,0
NZ_CP012909.1,267988,Proteobacteria,0
NZ_CP012910.1,242716,Proteobacteria,0
NZ_CP012912.1,11393,Firmicutes,0
NZ_CP012913.1,5581,Firmicutes,0
NZ_CP012915.1,1754523,Proteobacteria,3
NZ_CP012916.1,819020,Proteobacteria,4
NZ_CP012917.1,645064,Proteobacteria,1
NZ_CP012918.1,206714,Proteobacteria,0
NZ_CP012919.1,156480,Proteobacteria,0
NZ_CP012922.1,37697,Proteobacteria,0
NZ_CP012923.1,99011,Proteobacteria,0
NZ_CP012925.1,2096,Proteobacteria,0
NZ_CP012926.1,37697,Proteobacteria,0
NZ_CP012927.1,3372,Proteobacteria,0
NZ_CP012928.1,62920,Proteobacteria,1
NZ_CP012929.1,96042,Proteobacteria,0
NZ_CP012931.1,236176,Proteobacteria,0
NZ_CP012932.1,2096,Proteobacteria,0
NZ_CP012933.1,3319,Proteobacteria,0
NZ_CP012934.1,3372,Proteobacteria,0
NZ_CP012935.1,3905,Proteobacteria,0
NZ_CP012936.1,98999,Proteobacteria,0
